FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Jesus,Navas,MID,MCI,6200000,1,21,0.4375,7.05645161290323E-08,3.38709677419355E-06,0,35330,1,10,0,0,0,0,0,3.4,531,-3,0,21,3,0.2,0,1.4,0,0,1,0,2,0.6,13383,0,408,0,0,445,232,0,0,95,Arsenal,Hull City,Liverpool,Burnley,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Didier,Ndong,MID,SUN,4800000,0,19,1.6,3.33333333333333E-07,3.95833333333333E-06,0,765,4,18,0,0,0,0,0,4,34,-2,0,19,2,0.3,0,1.4,0,0,1,0,0,0,927,0,0,0,0,974,46,0,0,123,Watford,Man Utd,Burnley,Liverpool,Stoke,1.3,0.8,0.8,0.8,1,0.8,1,0.8,1.2,0.8,0.8,0.9,1.5,0.8,0.8,1.1,1,0.8,1.3,0.8,1.1,0.8
Alvaro,Negredo,FWD,MID,6200000,2,56,3.7,5.96774193548387E-07,9.03225806451613E-06,0,1145785,1,17,0,0,0,3,0,9,18776,-3,1,56,3,0.6,0,3.6,8,0,4,0,3,12.1,1091122,0,0,0,2,1232,37081,-1,0,150,Swansea,Burnley,Man Utd,Leicester,Watford,4.7,3.6,3.6,5.2,3.8,4.7,4.1,3.2,4.5,4.5,3.8,4.8,3.9,4.5,4.8,5.1,3.7,3.1,4.3,3.2,4.2,4
Julien,Ngoy,FWD,STK,4500000,0,1,0.0208333333333333,4.62962962962963E-09,2.22222222222222E-07,0,2850,0,0,0,0,0,0,0,0.2,126,0,0,1,0,0,0,0.2,0,0,0,0,0,0.1,4463,0,0,0,0,5,71,0,0,3,Leicester,Liverpool,Chelsea,Watford,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oumar,Niasse,FWD,EVE,5700000,0,0,0,0,0,0,2291,0,0,0,0,0,0,0,0,47,-3,0,0,3,0,0,0,0,0,0,0,0,0,1006,0,19,0,0,0,20,0,0,0,Liverpool,Leicester,Hull City,Southampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinton,N'Jie,FWD,TOT,5900000,0,0,0,0,0,0,1815,0,0,0,0,0,0,0,0,10,-1,0,0,1,0,0,0,0,0,0,0,0,0,362,0,38,0,0,0,6,0,0,0,Burnley,Southampton,Watford,Chelsea,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georges-Kevin,Nkoudou,MID,TOT,6900000,0,5,0.104166666666667,1.50966183574879E-08,7.2463768115942E-07,0,407,0,0,0,0,0,0,0,0.7,14,-1,0,5,1,0.1,0,0.4,0,0,0,0,0,0,432,0,0,0,0,40,11,0,0,15,Burnley,Southampton,Watford,Chelsea,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Mark,Noble,MID,WHU,6200000,6,32,2.1,3.38709677419355E-07,5.16129032258064E-06,0,113851,4,23,0,0,0,1,0,5.2,429,-3,0,32,3,0.4,1,2.4,0,0,4,0,0,1.4,10973,0,581,0,0,1236,1279,0,0,188,Hull City,Swansea,Leicester,Man Utd,Crystal Palace,1.7,1.2,1.3,1.7,1.4,1.5,1.2,1,1.6,1.3,1.2,1,2.4,1.2,1,1.7,1.7,1.9,1.2,1.5,1.1,1.1
,Nolito,MID,MCI,8600000,3,48,1,1.16279069767442E-07,5.58139534883721E-06,0,248409,3,6,0,0,0,4,0,5.6,1376,-4,0,48,4,0.3,0,2.8,2,0,3,0,3,1.3,212334,0,0,0,1,679,591,0,1,156,Arsenal,Hull City,Liverpool,Burnley,Everton,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5
Kristoffer,Nordfeldt,GLK,SWA,4000000,0,0,0,0,0,0,28694,0,0,0,0,0,0,0,0,513,0,0,0,0,0,0,0,0,0,0,0,0,2.3,7577,0,10,0,0,0,120,0,0,0,Middlesbrough,West Ham,Bournemouth,Crystal Palace,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Havard,Nordtveit,MID,WHU,4700000,1,14,0.291666666666667,6.20567375886525E-08,2.97872340425532E-06,0,4350,0,11,0,0,0,0,0,3,25,-3,0,14,3,0.2,0,0.8,0,0,1,0,0,0.1,994,0,0,0,0,406,6,0,0,64,Hull City,Swansea,Leicester,Man Utd,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Nsue,DEF,MID,4100000,0,10,0.208333333333333,5.08130081300813E-08,2.4390243902439E-06,0,21423,0,5,0,0,0,0,0,2.4,396,-4,0,10,4,0,0,0,0,0,1,0,0,0.3,9664,0,0,0,0,320,203,0,0,49,Swansea,Burnley,Man Utd,Leicester,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
David,Nugent,FWD,MID,4600000,0,4,0.0833333333333333,1.81159420289855E-08,8.69565217391304E-07,0,26590,0,0,0,0,0,0,0,0.9,359,-4,0,4,4,0,0,0,0,0,0,0,0,0.3,8804,0,0,0,0,43,255,0,0,11,Swansea,Burnley,Man Utd,Leicester,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allan-Romeo,Nyom,DEF,WBA,4300000,3,29,2.4,5.58139534883721E-07,6.74418604651163E-06,0,32063,2,14,0,0,0,0,0,6.7,2212,-2,0,29,2,1,0,4.2,4,0,1,0,1,1.4,50710,0,275,0,1,1013,4216,0,0,166,Man Utd,Arsenal,Southampton,Hull City,Tottenham,1.9,3.1,2,2.6,1.7,2.3,2,2.9,2.7,3,2.3,1.5,3.3,1.4,1.7,3,3,1.8,2.1,1.5,2.1,1.7
Pedro,Obiang,MID,WHU,4400000,3,26,0.541666666666667,1.23106060606061E-07,5.90909090909091E-06,0,10559,3,14,0,0,0,0,0,5.9,414,-1,0,26,1,0.6,0,2.8,3,0,3,0,1,0.4,11405,0,163,0,0,869,1709,0,0,161,Hull City,Swansea,Leicester,Man Utd,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Moses,Odubajo,DEF,HUL,4400000,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,3,0,0,0,West Ham,Man City,Everton,West Brom,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angelo,Ogbonna,DEF,WHU,4800000,6,30,2.3,4.79166666666667E-07,6.25E-06,0,30806,1,25,0,0,0,0,0,6.3,443,-2,0,30,2,0.4,0,2,2,0,3,0,0,1,14823,0,284,0,0,1170,2936,0,0,221,Hull City,Swansea,Leicester,Man Utd,Crystal Palace,2.5,1.6,1.2,1.8,2.2,1.8,2,1.9,2.3,1.6,2,1.6,2,1.9,2.9,2.1,1.4,2.5,2.4,2.6,2.9,1.4
Stefano,Okaka,FWD,WAT,5300000,0,17,0.354166666666667,6.68238993710692E-08,3.20754716981132E-06,0,7296,1,4,0,0,0,2,0,3.2,5950,-2,0,17,2,0.6,0,3.4,3,0,0,0,0,0.3,19238,0,0,0,1,197,2792,0,0,66,Sunderland,Crystal Palace,Tottenham,Stoke,Middlesbrough,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Eunan,O'Kane,MID,BOU,4400000,0,0,0,0,0,0,10023,0,0,0,0,0,0,0,0,82,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,1254,0,84,0,0,0,9,0,0,0,Southampton,Chelsea,Swansea,Arsenal,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shinji,Okazaki,FWD,LEI,5700000,1,28,2.2,3.85964912280702E-07,4.91228070175439E-06,0,101224,1,11,0,0,0,2,0,4.9,4473,-3,0,28,3,0.4,0,2.4,2,0,2,0,0,1.7,69499,0,320,0,0,673,2961,0,0,95,Stoke,Everton,West Ham,Middlesbrough,Chelsea,1.2,2.5,2.6,1.4,1.8,1.1,1.1,2.1,1.6,2.5,2.9,1.3,1.5,2,2.7,1.1,1.6,2.4,1.2,2.3,1.4,2.4
Greg,Olley,MID,HUL,4400000,0,0,0,0,0,0,507,0,0,0,0,0,0,0,0,18,-1,0,0,1,0,0,0,0,0,0,0,0,0,486,0,0,0,0,0,12,0,0,0,West Ham,Man City,Everton,West Brom,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olufela,Olomola,MID,SOU,4500000,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,Bournemouth,Tottenham,West Brom,Everton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonas,Olsson,DEF,WBA,4300000,2,8,0.166666666666667,3.87596899224806E-08,1.86046511627907E-06,0,29082,2,7,0,0,0,0,0,1.9,288,-2,0,8,2,0.1,0,0.4,0,0,1,0,0,0.6,13452,0,261,0,0,410,96,0,0,52,Man Utd,Arsenal,Southampton,Hull City,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Aiden,O'Neill,MID,BUR,4300000,0,3,0.0625,1.45348837209302E-08,6.97674418604651E-07,0,1125,0,4,0,0,0,0,0,0.7,30,-2,1,3,2,0,0,0,0,0,0,0,0,0,1207,0,0,0,0,85,35,-1,0,16,Tottenham,Middlesbrough,Sunderland,Man City,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua,Onomah,MID,TOT,4300000,1,4,0.0833333333333333,1.93798449612403E-08,9.30232558139535E-07,0,2530,0,0,0,0,0,0,0,0.9,63,-2,0,4,2,0.1,0,0.4,0,0,0,0,0,0.1,1853,0,17,0,0,19,40,0,0,14,Burnley,Southampton,Watford,Chelsea,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Divock,Origi,FWD,LIV,6800000,11,42,3.2,4.70588235294118E-07,6.17647058823529E-06,0,215477,0,8,0,0,0,4,0,6.3,17307,-2,-1,42,2,1,0,6.8,7,0,1,0,1,8.4,326511,0,200,0,1,440,96523,1,0,149,Everton,Stoke,Man City,Sunderland,Man Utd,0,3.3,3.8,3,2.6,4.1,3,3.8,3.8,2.8,3.3,4.5,3.1,4,3.8,2.7,2.6,3.9,2.7,3.7,3.1,3.4
,Oriol Romeu,MID,SOU,4500000,2,36,2.3,5.11111111111111E-07,8E-06,0,22847,5,13,0,0,0,0,0,8,3629,0,0,36,0,0.5,0,2.4,3,0,7,0,0,0.5,30266,0,239,0,0,1361,199,0,0,253,Bournemouth,Tottenham,West Brom,Everton,Burnley,0,1.9,2,1.2,1.2,2.8,1.3,1.8,1.8,1.2,1.4,2.1,1.2,2.3,1.8,1.2,1.5,1.2,2,1.2,1.6,1.8
,Oscar,MID,CHE,7100000,0,17,0.354166666666667,4.98826291079812E-08,2.3943661971831E-06,0,62230,1,6,0,0,0,0,0,2.4,448,-4,0,17,4,0.1,0,0.4,0,0,1,0,1,0.6,22698,0,321,0,0,455,29,0,0,104,Crystal Palace,Bournemouth,Stoke,Tottenham,Leicester,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
John,O'Shea,DEF,SUN,4400000,1,11,0.229166666666667,5.20833333333333E-08,2.5E-06,0,16965,2,11,0,0,0,0,0,2.5,215,-1,0,11,1,0.1,0,0.4,1,0,0,0,0,0.4,4589,0,193,0,0,625,141,0,0,88,Watford,Man Utd,Burnley,Liverpool,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
David,Ospina,GLK,ARS,4800000,0,0,0,0,0,0,5005,0,0,0,0,0,0,0,0,78,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1455,0,56,0,0,0,23,0,0,0,Man City,West Brom,Crystal Palace,Bournemouth,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicolas,Otamendi,DEF,MCI,5900000,6,34,2.8,4.74576271186441E-07,5.76271186440678E-06,0,99869,5,12,0,0,0,0,0,5.8,1392,-1,0,34,1,0.4,0,2.6,4,0,2,0,2,2.7,49761,0,353,0,0,1041,460,0,0,251,Arsenal,Hull City,Liverpool,Burnley,Everton,3.7,2.8,3,3.4,2.1,3.3,3.5,2.7,2.4,2.3,2.1,3.4,3.6,3.7,2.2,3.1,2.7,3,2.7,2.8,2.6,2.4
Mamadou Obbi,Oulare,FWD,WAT,4500000,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,12,0,0,0,Sunderland,Crystal Palace,Tottenham,Stoke,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan,Oviedo,MID,EVE,4300000,0,9,0.1875,4.36046511627907E-08,2.09302325581395E-06,0,8490,3,7,0,0,0,0,0,2.1,351,-2,0,9,2,0,0,0,0,0,1,0,0,0.2,8280,0,130,0,0,475,61,0,0,65,Liverpool,Leicester,Hull City,Southampton,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Reece,Oxford,DEF,WHU,4200000,0,0,0,0,0,0,17118,0,0,0,0,0,0,0,0,248,-3,1,0,3,0,0,0,0,0,0,0,0,0.3,2233,0,28,0,0,0,19,-1,0,0,Hull City,Swansea,Leicester,Man Utd,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mesut,Ozil,MID,ARS,9600000,2,76,5.1,5.3125E-07,7.91666666666667E-06,0,327788,0,13,0,0,0,5,0,7.9,20209,1,0,76,-1,0.6,0,5.4,10,0,3,0,3,9.6,440950,0,783,0,1,1246,9745,0,0,320,Man City,West Brom,Crystal Palace,Bournemouth,Swansea,4.7,5.7,5.2,4.8,5.6,7.2,6.4,4.4,5.8,4.9,3.5,7.4,5.2,4.6,5.4,5.4,6.3,7.2,4,5.9,5.6,6.4
Alex,Palmer,GLK,WBA,4000000,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1862,0,0,0,0,0,243,0,0,0,Man Utd,Arsenal,Southampton,Hull City,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Costel,Pantilimon,GLK,WAT,4300000,0,1,0.0208333333333333,4.84496124031008E-09,2.32558139534884E-07,0,11761,0,4,0,6,0,0,0,0.2,186,-2,0,1,2,0,0,0,0,0,0,0,0,0.5,2176,0,146,0,0,58,41,0,0,16,Sunderland,Crystal Palace,Tottenham,Stoke,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan Carlos,Paredes,DEF,WAT,4000000,0,0,0,0,0,0,407644,0,0,0,0,0,0,0,0,3753,0,0,0,0,0,0,0,0,0,0,0,0,5.3,13921,0,88,0,0,0,40,0,0,0,Sunderland,Crystal Palace,Tottenham,Stoke,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pau Lopez,GLK,TOT,5000000,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,12,0,0,0,Burnley,Southampton,Watford,Chelsea,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dimitri,Payet,MID,WHU,9100000,3,69,4.9,5.38461538461539E-07,7.58241758241758E-06,0,801926,1,25,0,0,0,2,0,7.6,6562,-4,0,69,4,0.5,0,4.8,9,0,3,0,7,10.2,231424,0,701,0,1,1175,23764,0,0,290,Hull City,Swansea,Leicester,Man Utd,Crystal Palace,5.9,4.8,5,6,5.3,5.5,4.8,4.2,5.8,5.1,4.8,4.1,7.4,4.7,3.6,5.9,5.8,6.5,4.8,5.7,4.3,4.4
,Pedro,MID,CHE,7200000,2,63,1.3125,1.82291666666667E-07,8.75E-06,0,154477,3,3,0,0,0,3,0,8.8,30992,-3,1,63,3,0.4,0,3.2,5,0,7,0,5,4.2,296092,0,399,0,2,756,7715,-1,0,201,Crystal Palace,Bournemouth,Stoke,Tottenham,Leicester,0.7,0.9,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.9,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.8,0.7,1.2
Matthew,Pennington,DEF,EVE,3900000,0,0,0,0,0,0,9607,0,0,0,0,0,0,0,0,634,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,14903,0,53,0,0,0,420,0,0,0,Liverpool,Leicester,Hull City,Southampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andreas,Pereira,MID,MUN,4400000,0,0,0,0,0,0,2664,0,0,0,0,0,0,0,0,19,-1,0,0,1,0,0,0,0,0,0,0,0,0,666,0,12,0,0,0,6,0,0,0,West Brom,Sunderland,Middlesbrough,West Ham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roberto,Pereyra,MID,WAT,6000000,1,43,3.3,5.5E-07,7.16666666666667E-06,0,54384,2,17,0,0,0,2,0,7.2,3274,0,0,43,0,0.4,0,2.2,2,0,3,0,3,0.4,62877,0,0,0,0,1036,288,0,1,186,Sunderland,Crystal Palace,Tottenham,Stoke,Middlesbrough,0,0,0,0,0,2.2,1.9,4.2,2.7,3,3.5,1.9,2.5,4.4,3.2,1.7,3.3,2.6,2.3,2.7,2.2,2.6
Lucas,Perez,FWD,ARS,7800000,1,5,1.3,1.66666666666667E-07,6.41025641025641E-07,0,37452,0,1,0,0,0,0,0,0.6,506,-7,0,5,7,0,0,0.2,0,0,0,0,0,0.1,38044,0,0,0,0,91,139,0,0,18,Man City,West Brom,Crystal Palace,Bournemouth,Swansea,0.8,0.8,0.9,0.6,0.9,1.1,0.8,0.6,1.2,0.6,0.8,1.2,0.7,0.8,1,0.9,0.8,1,0.6,0.7,0.7,0.9
Matt,Phillips,MID,WBA,5500000,5,74,4.9,8.90909090909091E-07,1.34545454545455E-05,0,55552,0,14,0,0,0,3,0,13.5,15455,0,-1,74,0,1.3,0,7,8,0,4,0,6,8.2,373605,0,0,0,1,1214,35577,1,0,233,Man Utd,Arsenal,Southampton,Hull City,Tottenham,6,3.6,4.2,5.8,3.4,7.2,5.6,5.5,4.1,6.5,5.3,4.3,4,5,5.2,6.1,4.3,4,7.3,4.5,4.8,4.8
Michael,Phillips,MID,CRY,4500000,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,28,0,0,0,Chelsea,Watford,Arsenal,Swansea,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Pickford,GLK,SUN,4200000,3,43,3.1,7.38095238095238E-07,1.02380952380952E-05,0,102914,0,24,0,63,0,0,0,10.2,4118,2,0,43,-2,0.8,0,3.2,2,0,1,0,0,15.4,377908,0,18,0,1,1260,8074,0,0,271,Watford,Man Utd,Burnley,Liverpool,Stoke,3.5,2,2.2,4.3,4.2,2.7,4,2.9,4.3,2.2,3.3,2.8,4.1,2.5,1.6,2.9,4.6,3.9,4.3,2.9,3.3,2.3
Jeremy,Pied,DEF,SOU,4800000,0,1,0.0208333333333333,4.34027777777778E-09,2.08333333333333E-07,0,2596,0,0,0,0,0,0,0,0.2,10,-2,0,1,2,0,0,0,0,0,0,0,0,0,174,0,0,0,0,12,0,0,0,2,Bournemouth,Tottenham,West Brom,Everton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven,Pienaar,MID,SUN,4900000,0,12,1.1,2.24489795918367E-07,2.44897959183673E-06,0,827,4,8,0,0,0,0,0,2.4,30,-1,0,12,1,0.2,0,0.8,0,0,2,0,0,0,822,0,0,0,0,645,7,0,1,56,Watford,Man Utd,Burnley,Liverpool,Stoke,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.9,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6
Erik,Pieters,DEF,STK,4500000,6,45,3,6.66666666666667E-07,1E-05,0,129778,2,18,0,0,0,0,0,10,7305,0,0,45,0,0.9,0,4.2,2,0,5,0,0,5,140926,0,388,0,0,1350,8346,0,0,253,Leicester,Liverpool,Chelsea,Watford,Sunderland,0,3.4,2.5,3.1,2.4,2.5,3.4,2.9,3.1,2.6,2.9,2.7,2.7,1.7,2.4,3.9,3.4,2.7,4.2,2.7,3.9,3.1
Alex,Pike,DEF,WHU,4000000,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0,0,0,0,0,279,0,0,0,Hull City,Swansea,Leicester,Man Utd,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sebastien,Pocognoli,DEF,WBA,4000000,0,0,0,0,0,0,16931,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1823,0,16,0,0,0,8,0,0,0,Man Utd,Arsenal,Southampton,Hull City,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul,Pogba,MID,MUN,8300000,12,56,3.7,4.4578313253012E-07,6.74698795180723E-06,0,491686,6,16,0,0,0,3,0,6.8,2867,-2,-1,56,2,0.6,0,4.6,6,0,5,0,2,9,366774,0,0,0,1,1350,38443,1,0,256,West Brom,Sunderland,Middlesbrough,West Ham,Liverpool,3,5.1,4,2.7,2.7,3.2,3.8,3.4,4.3,2.6,4.4,2.8,3.8,3.8,4.3,4.1,3,3,3.9,2.3,2.2,3.4
Nick,Pope,GLK,BUR,4000000,0,0,0,0,0,0,28443,0,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,1.9,11131,0,0,0,0,0,133,0,0,0,Tottenham,Middlesbrough,Sunderland,Man City,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,Pritchard,MID,TOT,4500000,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,-4,0,0,0,2,0,0,0,Burnley,Southampton,Watford,Chelsea,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sebastian,Prodl,DEF,WAT,4500000,0,43,2.9,6.44444444444444E-07,9.55555555555555E-06,0,17733,3,20,0,0,0,1,0,9.6,2096,0,0,43,0,0.7,0,3,3,0,3,0,1,1.4,63852,0,181,0,1,1265,6925,0,0,231,Sunderland,Crystal Palace,Tottenham,Stoke,Middlesbrough,2.1,3.1,3.6,3.4,2.9,2.4,3.7,3.7,1.9,4.2,3.8,2.1,2.7,3,3.3,2.3,2.9,2.8,3.9,1.5,2.1,2.9
Marc,Pugh,MID,BOU,4700000,11,16,0.333333333333333,7.09219858156028E-08,3.40425531914894E-06,0,2689,0,0,0,0,0,1,0,3.4,178,-3,0,16,3,0.7,0,3.2,3,0,1,0,1,0.1,3752,0,245,0,1,110,3441,0,0,53,Southampton,Chelsea,Swansea,Arsenal,Hull City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Jason,Puncheon,MID,CRY,5200000,0,38,2.7,5.19230769230769E-07,7.30769230769231E-06,0,84468,5,21,0,0,0,0,0,7.3,1323,-3,0,38,3,0.4,0,2,4,0,1,0,4,0.7,63984,0,381,0,0,1141,410,0,0,224,Chelsea,Watford,Arsenal,Swansea,West Ham,1.7,2.2,1.5,2.3,1.7,2.6,1.7,3.2,2.1,2.4,1.9,2.1,2.6,1.5,1.8,1.4,3.2,1.4,3,1.6,2.3,2.1
Domingos,Quina,MID,WHU,4500000,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,28,0,0,0,Hull City,Swansea,Leicester,Man Utd,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gaston,Ramirez,MID,MID,5300000,0,43,0.895833333333333,1.69025157232704E-07,8.11320754716981E-06,0,79194,5,9,0,0,0,2,0,8.1,2927,-2,0,43,2,0.7,0,3.6,6,0,4,0,2,0.7,55537,0,0,0,0,920,1064,0,0,162,Swansea,Burnley,Man Utd,Leicester,Watford,0,0,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4
Aaron,Ramsey,MID,ARS,7600000,0,10,0.208333333333333,2.74122807017544E-08,1.31578947368421E-06,0,141866,1,5,0,0,0,0,0,1.3,962,-4,0,10,4,0.1,0,0.6,0,0,0,0,1,0.9,8222,0,558,0,0,231,21,0,0,26,Man City,West Brom,Crystal Palace,Bournemouth,Swansea,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
