FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Marc,Muniesa,DEF,STK,4200000,14,21,0.5,1.19047619047619E-07,5E-06,0,5190,1,0,0,0,0,1,0,5,1349,-3,0,21,3,1.6,0,6.7,3,0,2,0,0,0.6,20613,0,111,0,1,196,17932,0,0,67,Arsenal,Southampton,Leicester,Liverpool,Chelsea,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.2
Ahmed,Musa,FWD,LEI,7000000,1,28,0.666666666666667,9.52380952380952E-08,4E-06,0,390944,1,11,0,0,0,2,0,4,6760,-5,0,28,5,0.1,0,1,5,0,1,0,0,3.6,73197,0,0,0,0,488,489,0,0,89,Man City,Bournemouth,Stoke,Everton,West Ham,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4
Shkodran,Mustafi,DEF,ARS,6100000,4,35,3.2,5.24590163934426E-07,5.73770491803279E-06,0,33983,3,9,0,0,0,0,0,5.7,2970,1,0,35,-1,0.4,0,2.3,2,0,3,0,1,2,90533,0,0,0,0,990,4260,0,0,220,Stoke,Everton,Man City,West Brom,Crystal Palace,3.8,2.9,3.1,3.4,3.3,3.3,3.4,3.8,3.2,2.8,3.4,3.4,4.1,2.9,3.6,2.6,4.3,3.6,3.4,3,3,2.5,4.2,3.6
Jordon,Mutch,MID,CRY,4200000,0,1,0.0238095238095238,5.66893424036281E-09,2.38095238095238E-07,0,4898,0,1,0,0,0,0,0,0.2,530,-3,0,1,3,0,0,0,0,0,0,0,0,0.2,4448,0,54,0,0,9,1532,0,0,7,Hull City,Man Utd,Chelsea,Watford,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boaz,Myhill,GLK,WBA,4200000,0,0,0,0,0,0,31608,0,0,0,0,0,0,0,0,879,-3,0,0,3,0,0,0,0,0,0,0,0,0.5,1909,0,218,0,0,0,30,0,0,0,Chelsea,Swansea,Man Utd,Arsenal,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samir,Nasri,MID,MCI,6400000,0,1,1,1.5625E-07,1.5625E-07,0,12081,0,0,0,0,0,0,0,0.2,74,-1,0,1,1,0,0,0,0,0,0,0,0,0.2,913,0,164,0,0,16,27,0,0,0,Leicester,Watford,Arsenal,Hull City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle,Naughton,DEF,SWA,4500000,0,23,1.8,4E-07,5.11111111111111E-06,0,35173,3,26,0,0,0,0,0,5.1,1418,0,0,23,0,0,0,0,3,0,2,0,0,1.1,30293,0,239,0,0,1115,920,0,0,209,Sunderland,West Brom,Middlesbrough,West Ham,Bournemouth,1.3,1.5,1.3,2,1.8,1.4,2.1,1.8,1.7,1.2,1.2,1,1.7,1.5,1.3,1.2,1.5,1.9,1.3,1.7,1,1.6,0.9,1.5
Jesus,Navas,MID,MCI,6200000,4,19,0.452380952380952,7.29646697388633E-08,3.06451612903226E-06,0,34329,1,7,0,0,0,0,0,3.1,430,-3,0,19,3,0.3,0,1.7,0,0,1,0,2,0.6,12865,0,408,0,0,378,811,0,0,81,Leicester,Watford,Arsenal,Hull City,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Didier,Ndong,MID,SUN,4800000,2,19,1.7,3.54166666666667E-07,3.95833333333333E-06,0,638,3,16,0,0,0,0,0,4,36,-2,0,19,2,0.5,0,2.3,0,0,1,0,0,0,871,0,0,0,0,918,100,0,0,118,Swansea,Chelsea,Watford,Man Utd,Burnley,0.9,0.9,1.3,0.9,0.8,0.8,1.1,0.8,1,0.8,1.3,0.8,0.8,0.9,1.6,0.9,0.9,1.3,1.1,0.8,1.4,0.8,1.2,0.8
Alvaro,Negredo,FWD,MID,6300000,2,54,3.9,6.19047619047619E-07,8.57142857142857E-06,0,1065549,1,14,0,0,0,3,0,8.6,49869,-2,0,54,2,0.8,0,5.3,8,0,4,0,3,13.1,1050680,0,0,0,2,1156,22126,0,0,145,Southampton,Liverpool,Swansea,Burnley,Man Utd,0,5.1,5,4.1,4.1,5.3,4.2,5,4.2,3.8,4.9,4.7,4.3,5.2,4.2,5.2,5.2,5.4,3.8,3.6,4.7,3.6,4.6,4.2
Julien,Ngoy,FWD,STK,4500000,0,0,0,0,0,0,2583,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4305,0,0,0,0,0,250,0,0,0,Arsenal,Southampton,Leicester,Liverpool,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oumar,Niasse,FWD,EVE,5700000,0,0,0,0,0,0,2190,0,0,0,0,0,0,0,0,62,-3,0,0,3,0,0,0,0,0,0,0,0,0,952,0,19,0,0,0,45,0,0,0,Watford,Arsenal,Liverpool,Leicester,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinton,N'Jie,FWD,TOT,5900000,0,0,0,0,0,0,1792,0,0,0,0,0,0,0,0,21,-1,0,0,1,0,0,0,0,0,0,0,0,0,347,0,38,0,0,0,15,0,0,0,Man Utd,Hull City,Burnley,Southampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georges-Kevin,Nkoudou,MID,TOT,6900000,0,4,0.0952380952380952,1.38026224982747E-08,5.79710144927536E-07,0,376,0,0,0,0,0,0,0,0.6,33,-1,0,4,1,0,0,0.3,0,0,0,0,0,0,410,0,0,0,0,32,15,0,0,11,Man Utd,Hull City,Burnley,Southampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark,Noble,MID,WHU,6200000,2,24,1.8,2.90322580645161E-07,3.87096774193548E-06,0,112851,4,21,0,0,0,0,0,3.9,954,-3,0,24,3,0.2,0,1.3,0,0,3,0,0,1.4,9560,0,581,0,0,1058,67,0,0,153,Liverpool,Burnley,Hull City,Swansea,Leicester,0.9,1.7,1.2,1.1,1.1,1.3,1.1,1.2,0.9,0.9,1.1,1.1,0.9,0.9,1.8,1,0.9,1.2,1.3,1.4,1,1.1,0.9,0.9
,Nolito,MID,MCI,8600000,0,39,0.928571428571428,1.0797342192691E-07,4.53488372093023E-06,0,246207,3,5,0,0,0,3,0,4.5,2123,-4,0,39,4,0.2,0,1.7,2,0,2,0,3,1.3,210305,0,0,0,1,576,691,0,1,136,Leicester,Watford,Arsenal,Hull City,Liverpool,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5
Kristoffer,Nordfeldt,GLK,SWA,4000000,0,0,0,0,0,0,27768,0,0,0,0,0,0,0,0,778,0,0,0,0,0,0,0,0,0,0,0,0,2.3,7291,0,10,0,0,0,238,0,0,0,Sunderland,West Brom,Middlesbrough,West Ham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Havard,Nordtveit,MID,WHU,4700000,0,11,0.261904761904762,5.57244174265451E-08,2.34042553191489E-06,0,4296,0,9,0,0,0,0,0,2.3,54,-3,0,11,3,0.1,0,0.3,0,0,1,0,0,0.1,974,0,0,0,0,314,2,0,0,47,Liverpool,Burnley,Hull City,Swansea,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Nsue,DEF,MID,4100000,0,10,0.238095238095238,5.80720092915215E-08,2.4390243902439E-06,0,20679,0,5,0,0,0,0,0,2.4,423,-4,0,10,4,0,0,0,0,0,1,0,0,0.3,9146,0,0,0,0,320,538,0,0,49,Southampton,Liverpool,Swansea,Burnley,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
David,Nugent,FWD,MID,4600000,0,4,0.0952380952380952,2.0703933747412E-08,8.69565217391304E-07,0,25869,0,0,0,0,0,0,0,0.9,575,-4,0,4,4,0,0,0,0,0,0,0,0,0.3,8387,0,0,0,0,43,269,0,0,11,Southampton,Liverpool,Swansea,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allan-Romeo,Nyom,DEF,WBA,4300000,2,24,2.4,5.58139534883721E-07,5.58139534883721E-06,0,28629,2,12,0,0,0,0,0,5.6,2623,-2,0,24,2,1.2,0,5.3,3,0,1,0,1,1.3,41265,0,275,0,1,833,4508,0,0,134,Chelsea,Swansea,Man Utd,Arsenal,Southampton,1.6,2.1,1.7,3.3,2.1,2.4,1.7,2.1,2,2.7,2.8,2.9,2.3,1.7,3.1,1.5,2,2.7,3.3,1.8,2,1.7,1.9,2
Pedro,Obiang,MID,WHU,4400000,2,18,0.428571428571429,9.74025974025974E-08,4.09090909090909E-06,0,9823,3,12,0,0,0,0,0,4.1,649,-1,0,18,1,0.5,0,2,3,0,2,0,0,0.3,8223,0,163,0,0,689,452,0,0,120,Liverpool,Burnley,Hull City,Swansea,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Moses,Odubajo,DEF,HUL,4400000,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,9,-1,0,0,1,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,11,0,0,0,Crystal Palace,Tottenham,West Ham,Man City,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angelo,Ogbonna,DEF,WHU,4800000,0,23,2.1,4.375E-07,4.79166666666667E-06,0,29816,1,23,0,0,0,0,0,4.8,1087,-2,0,23,2,0.2,0,1,2,0,2,0,0,0.9,10115,0,284,0,0,990,325,0,0,182,Liverpool,Burnley,Hull City,Swansea,Leicester,2.1,2.3,2,1.6,1,1.4,1.9,1.6,1.5,1.6,2,1.6,1.6,1.5,1.7,1.7,2.7,1.8,1.1,2.2,2.1,2,2.9,1.3
Stefano,Okaka,FWD,WAT,5300000,2,4,0.0952380952380952,1.79694519317161E-08,7.54716981132075E-07,0,727,1,3,0,0,0,0,0,0.8,61,-2,0,4,2,0.2,0,1.3,0,0,0,0,0,0,956,0,0,0,0,117,189,0,0,9,Everton,Man City,Sunderland,Crystal Palace,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eunan,O'Kane,MID,BOU,4400000,0,0,0,0,0,0,9853,0,0,0,0,0,0,0,0,124,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,1238,0,84,0,0,0,21,0,0,0,Burnley,Leicester,Southampton,Chelsea,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shinji,Okazaki,FWD,LEI,5700000,7,27,2.5,4.3859649122807E-07,4.73684210526316E-06,0,91466,0,9,0,0,0,2,0,4.7,3748,-3,0,27,3,0.6,0,3.7,2,0,2,0,0,1.8,63570,0,320,0,0,615,6739,0,0,94,Man City,Bournemouth,Stoke,Everton,West Ham,2.8,1.3,1.7,3,3.1,1.7,2.3,1.4,1.5,2.5,2.3,3.2,3.3,1.7,2,2.4,3.2,1.4,1.9,2.7,1.6,2.6,2.1,2.9
Greg,Olley,MID,HUL,4400000,0,0,0,0,0,0,478,0,0,0,0,0,0,0,0,20,-1,0,0,1,0,0,0,0,0,0,0,0,0,463,0,0,0,0,0,18,0,0,0,Crystal Palace,Tottenham,West Ham,Man City,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olufela,Olomola,MID,SOU,4500000,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,7,0,0,0,Middlesbrough,Stoke,Bournemouth,Tottenham,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonas,Olsson,DEF,WBA,4300000,0,6,0.142857142857143,3.32225913621262E-08,1.3953488372093E-06,0,28417,2,6,0,0,0,0,0,1.4,556,-2,0,6,2,0,0,0,0,0,1,0,0,0.7,13284,0,261,0,0,320,89,0,0,40,Chelsea,Swansea,Man Utd,Arsenal,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Aiden,O'Neill,MID,BUR,4400000,0,3,0.0714285714285714,1.62337662337662E-08,6.81818181818182E-07,0,1064,0,4,0,0,0,0,0,0.7,36,-1,0,3,1,0,0,0,0,0,0,0,0,0,1162,0,0,0,0,85,20,0,0,16,Bournemouth,West Ham,Tottenham,Middlesbrough,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua,Onomah,MID,TOT,4300000,1,3,0.0714285714285714,1.66112956810631E-08,6.97674418604651E-07,0,2410,0,0,0,0,0,0,0,0.7,126,-2,0,3,2,0.1,0,0.3,0,0,0,0,0,0.1,1787,0,17,0,0,13,61,0,0,11,Man Utd,Hull City,Burnley,Southampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Divock,Origi,FWD,LIV,6600000,6,22,2,3.03030303030303E-07,3.33333333333333E-06,0,193347,0,6,0,0,0,2,0,3.4,3062,-4,-1,22,4,0.7,0,4.7,2,0,0,0,0,4.2,128333,0,200,0,0,260,81904,1,0,74,West Ham,Middlesbrough,Everton,Stoke,Man City,2.2,1.2,1,1.7,2,1.3,1.1,2.2,1.6,1.8,1.9,1.2,1.6,2.4,1.6,2.1,2,1.2,1.2,2,1.2,2,1.5,1.7
,Oriol Romeu,MID,SOU,4500000,2,32,2.3,5.11111111111111E-07,7.11111111111111E-06,0,18071,3,13,0,0,0,0,0,7.1,1803,0,0,32,0,0.6,0,2.7,3,0,5,0,0,0.6,29392,0,239,0,0,1181,1459,0,0,231,Middlesbrough,Stoke,Bournemouth,Tottenham,West Brom,2,1.4,1.2,1.7,1.8,1.2,1.2,2.7,1.5,1.8,1.7,1.2,1.5,2.1,1.2,2.2,1.7,1.2,1.4,1.2,1.9,1.2,1.6,1.8
,Oscar,MID,CHE,7100000,0,17,0.404761904761905,5.700871898055E-08,2.3943661971831E-06,0,61313,1,6,0,0,0,0,0,2.4,572,-4,0,17,4,0.1,0,0.7,0,0,1,0,1,0.7,22649,0,321,0,0,455,101,0,0,104,West Brom,Sunderland,Crystal Palace,Bournemouth,Stoke,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
John,O'Shea,DEF,SUN,4400000,0,10,0.238095238095238,5.41125541125541E-08,2.27272727272727E-06,0,16438,1,10,0,0,0,0,0,2.3,368,-1,0,10,1,0.1,0,0.3,1,0,0,0,0,0.4,4375,0,193,0,0,535,200,0,0,77,Swansea,Chelsea,Watford,Man Utd,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
David,Ospina,GLK,ARS,4800000,0,0,0,0,0,0,4831,0,0,0,0,0,0,0,0,144,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1389,0,56,0,0,0,56,0,0,0,Stoke,Everton,Man City,West Brom,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicolas,Otamendi,DEF,MCI,5900000,0,28,2.5,4.23728813559322E-07,4.74576271186441E-06,0,95888,5,12,0,0,0,0,0,4.7,14712,-1,0,28,1,0.4,0,2.3,4,0,1,0,2,2.7,48629,0,353,0,0,951,471,0,0,223,Leicester,Watford,Arsenal,Hull City,Liverpool,0,2.3,3.2,2.5,2.9,2.7,1.9,2.4,3.1,2.1,2.2,1.7,1.7,2.7,3.4,3.5,1.8,2.4,2.3,2.4,2.3,2.3,2.1,2.3
Mamadou Obbi,Oulare,FWD,WAT,4500000,0,0,0,0,0,0,587,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,16,0,0,0,Everton,Man City,Sunderland,Crystal Palace,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan,Oviedo,MID,EVE,4300000,0,9,0.214285714285714,4.98338870431894E-08,2.09302325581395E-06,0,7762,3,7,0,0,0,0,0,2.1,607,-2,0,9,2,0,0,0,0,0,1,0,0,0.2,8180,0,130,0,0,475,152,0,0,65,Watford,Arsenal,Liverpool,Leicester,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Reece,Oxford,DEF,WHU,4300000,0,0,0,0,0,0,16640,0,0,0,0,0,0,0,0,418,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,2197,0,28,0,0,0,30,0,0,0,Liverpool,Burnley,Hull City,Swansea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mesut,Ozil,MID,ARS,9600000,11,64,4.9,5.10416666666667E-07,6.66666666666667E-06,0,300448,0,10,0,0,0,4,0,6.7,15272,1,0,64,-1,0.5,0,5,7,0,3,0,3,9.4,408392,0,783,0,0,1066,34063,0,0,275,Stoke,Everton,Man City,West Brom,Crystal Palace,4.8,4.8,4.8,4.8,4.8,4.7,5.8,6.5,5.6,4.2,5.2,4.9,3.2,6.8,5.2,4,4.9,5.2,6,6.8,4.1,5.5,5.5,5.9
Alex,Palmer,GLK,WBA,4000000,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1221,0,0,0,0,0,582,0,0,0,Chelsea,Swansea,Man Utd,Arsenal,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Costel,Pantilimon,GLK,WAT,4300000,0,1,0.0238095238095238,5.53709856035437E-09,2.32558139534884E-07,0,11396,0,4,0,6,0,0,0,0.2,333,-2,0,1,2,0,0,0,0,0,0,0,0,0.5,2103,0,146,0,0,58,83,0,0,16,Everton,Man City,Sunderland,Crystal Palace,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan Carlos,Paredes,DEF,WAT,4000000,0,0,0,0,0,0,400435,0,0,0,0,0,0,0,0,6635,0,0,0,0,0,0,0,0,0,0,0,0,5.5,13835,0,88,0,0,0,83,0,0,0,Everton,Man City,Sunderland,Crystal Palace,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pau Lopez,GLK,TOT,5000000,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,16,0,0,0,Man Utd,Hull City,Burnley,Southampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dimitri,Payet,MID,WHU,9100000,5,57,4.8,5.27472527472528E-07,6.26373626373626E-06,0,791375,1,23,0,0,0,1,0,6.3,16212,-4,1,57,4,0.4,0,4,7,0,2,0,7,9.3,183957,0,701,0,1,995,2999,-1,0,241,Liverpool,Burnley,Hull City,Swansea,Leicester,2.7,6.8,5.5,5.1,5,5.8,5.1,5.4,4.3,4.3,5.2,5.1,4.6,4.1,7,4.9,3.7,5.5,5.7,6.2,4.8,5.1,4.3,4.4
,Pedro,MID,CHE,7300000,1,58,1.38095238095238,1.89171559034573E-07,7.94520547945205E-06,0,99622,2,3,0,0,0,3,0,7.9,52082,-2,0,58,2,0.5,0,3.7,5,0,5,0,5,5.2,279956,0,399,0,2,619,19592,0,0,191,West Brom,Sunderland,Crystal Palace,Bournemouth,Stoke,0.7,0.8,0.7,0.9,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.8,0.7,0.9,0.7,0.7,0.7,0.7,0.7,0.9,0.7,0.8,0.7,1.2
Matthew,Pennington,DEF,EVE,3900000,0,0,0,0,0,0,8386,0,0,0,0,0,0,0,0,867,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,13880,0,53,0,0,0,1074,0,0,0,Watford,Arsenal,Liverpool,Leicester,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andreas,Pereira,MID,MUN,4400000,0,0,0,0,0,0,2633,0,0,0,0,0,0,0,0,21,-1,0,0,1,0,0,0,0,0,0,0,0,0,656,0,12,0,0,0,6,0,0,0,Tottenham,Crystal Palace,West Brom,Sunderland,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roberto,Pereyra,MID,WAT,6000000,-1,42,3.5,5.83333333333333E-07,7E-06,0,49273,2,17,0,0,0,2,0,7,12268,0,0,42,0,0.6,0,3.3,2,0,3,0,3,0.5,62185,0,0,0,0,1007,341,0,1,184,Everton,Man City,Sunderland,Crystal Palace,Tottenham,0,2.6,3.7,3.1,3.1,3,3.5,2.5,2.3,4.4,3.2,3.2,3.7,2.2,2.9,4.7,3.2,2.1,3.4,3.1,2.6,3.2,2.6,2.6
Lucas,Perez,FWD,ARS,7800000,0,4,1.3,1.66666666666667E-07,5.12820512820513E-07,0,35986,0,1,0,0,0,0,0,0.5,233,-7,0,4,7,0,0,0,0,0,0,0,0,0.2,37600,0,0,0,0,88,1834,0,0,15,Stoke,Everton,Man City,West Brom,Crystal Palace,0.6,0.6,1,0.7,0.8,0.6,1.1,1.1,0.7,0.6,1.1,0.7,0.8,1,0.8,0.8,0.9,0.9,0.8,1,0.6,0.7,0.8,0.9
Matt,Phillips,MID,WBA,5400000,9,67,5.2,9.62962962962963E-07,1.24074074074074E-05,0,30330,0,12,0,0,0,3,0,12.4,13902,-1,-1,67,1,1.7,0,9.3,8,0,4,0,5,6.8,293124,0,0,0,1,1047,77740,1,0,207,Chelsea,Swansea,Man Utd,Arsenal,Southampton,4.3,6,6.4,4.4,5,6,4.2,7.6,6.2,5.6,5,6.7,5.6,4.9,4,5.9,5.9,6.4,4.8,4.9,7.6,5.2,5,5.9
Jordan,Pickford,GLK,SUN,4200000,3,39,3.3,7.85714285714286E-07,9.28571428571429E-06,0,93736,0,20,0,56,0,0,0,9.3,4417,2,0,39,-2,1,0,4,2,0,1,0,0,15.3,364137,0,18,0,1,1080,19978,0,0,239,Swansea,Chelsea,Watford,Man Utd,Burnley,3,3.5,3.9,2.2,2.4,4.9,4.4,3.2,4.1,3.1,4.5,2.5,3.2,2.9,4.5,2.9,1.8,3.1,4.8,4.2,4.7,3.2,3.7,2.4
Jeremy,Pied,DEF,SOU,4800000,0,1,0.0238095238095238,4.96031746031746E-09,2.08333333333333E-07,0,2566,0,0,0,0,0,0,0,0.2,12,-2,0,1,2,0,0,0,0,0,0,0,0,0,167,0,0,0,0,12,6,0,0,2,Middlesbrough,Stoke,Bournemouth,Tottenham,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven,Pienaar,MID,SUN,4900000,1,10,1,2.04081632653061E-07,2.04081632653061E-06,0,783,4,5,0,0,0,0,0,2,44,-1,0,10,1,0.1,0,0.7,0,0,2,0,0,0,789,0,0,0,0,561,21,0,1,50,Swansea,Chelsea,Watford,Man Utd,Burnley,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5
Erik,Pieters,DEF,STK,4500000,6,38,2.9,6.44444444444444E-07,8.44444444444444E-06,0,119290,2,15,0,0,0,0,0,8.4,5936,0,0,38,0,1,0,4.7,2,0,4,0,0,4.9,125882,0,388,0,0,1170,12432,0,0,215,Arsenal,Southampton,Leicester,Liverpool,Chelsea,4.1,3.4,2.6,3.5,2.3,2.9,2.2,2.2,3.3,3.1,2.9,2.5,2.6,2.6,2.5,1.8,2.3,4.2,3.1,2.8,3.9,2.8,3.7,2.9
Sebastien,Pocognoli,DEF,WBA,4000000,0,0,0,0,0,0,16598,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1806,0,16,0,0,0,12,0,0,0,Chelsea,Swansea,Man Utd,Arsenal,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul,Pogba,MID,MUN,8200000,2,42,3.2,3.90243902439024E-07,5.1219512195122E-06,0,479504,4,15,0,0,0,2,0,5.1,16028,-3,0,42,3,0.4,0,3,3,0,4,0,1,8.2,321251,0,0,0,0,1170,8265,0,0,208,Tottenham,Crystal Palace,West Brom,Sunderland,Middlesbrough,2.7,2.5,2.5,4.1,3.1,2.3,2.2,2.7,3,2.8,3.2,2.2,3.4,2.3,3,2.7,3.4,3.2,2.3,2.4,3,2,1.8,2.7
Nick,Pope,GLK,BUR,4000000,0,0,0,0,0,0,27574,0,0,0,0,0,0,0,0,769,0,0,0,0,0,0,0,0,0,0,0,0,1.9,10854,0,0,0,0,0,214,0,0,0,Bournemouth,West Ham,Tottenham,Middlesbrough,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,Pritchard,MID,TOT,4500000,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,-4,0,0,0,4,0,0,0,Man Utd,Hull City,Burnley,Southampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
