FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Almen,Abdi,MID,WAT,5000000,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,250,0,0,0,3,0,0,0,West Brom,Everton,Man City,Sunderland,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie,Adam,MID,STK,4700000,6,12,0.307692307692308,6.54664484451719E-08,2.5531914893617E-06,0,3763,3,4,0,0,0,0,0,2.6,153,-3,0,12,3,0.6,0,3,0,0,1,0,1,0.1,2884,0,109,0,0,411,1221,0,0,58,Burnley,Arsenal,Southampton,Leicester,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Albert,Adomah,MID,MID,5400000,0,3,1.5,2.77777777777778E-07,5.55555555555556E-07,0,9954,0,2,0,0,0,0,0,0.6,30,-1,0,3,1,0,0,0,0,0,0,0,0,0,660,0,0,0,0,122,11,0,0,6,Hull City,Southampton,Liverpool,Swansea,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Adrian,GLK,WHU,4900000,0,37,3.4,6.93877551020408E-07,7.55102040816327E-06,0,76765,1,20,0,37,0,0,0,7.6,4812,-1,0,37,1,0.1,0,0.7,3,0,3,0,0,2.4,52525,0,356,0,0,990,423,0,0,198,Arsenal,Liverpool,Burnley,Hull City,Swansea,4.6,3.9,4.4,4,3.3,2,3.1,4,3.3,3.3,3.3,4,3.3,3.6,3.3,3.7,3.6,4.4,3.6,2.5,4.4,4.3,4.2,5.1,2.7
Ibrahim,Afellay,MID,STK,5400000,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,14,-1,0,0,1,0,0,0,0,0,0,0,0,0,168,0,270,0,0,0,15,0,0,0,Burnley,Arsenal,Southampton,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benik,Afobe,FWD,BOU,5600000,1,9,1,1.78571428571429E-07,1.60714285714286E-06,0,21698,0,2,0,0,0,0,0,1.6,399,-4,0,9,4,0.2,0,1,0,0,0,0,0,0.3,5173,0,146,0,0,165,172,0,0,11,Liverpool,Burnley,Leicester,Southampton,Chelsea,0.8,0.5,0.9,0.6,0.5,0.5,0.5,0.6,0.6,0.7,0.5,0.7,0.5,0.5,0.8,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.9,0.5
Sergio,Aguero,FWD,MCI,13100000,12,75,6.8,5.19083969465649E-07,5.72519083969466E-06,0,1593726,3,10,0,0,0,10,0,5.7,24843,1,0,75,-1,0.5,1,6.7,16,0,2,0,1,44.2,1624905,0,789,0,4,916,53166,0,0,294,Chelsea,Leicester,Watford,Arsenal,Hull City,8.6,8.1,9.2,8.6,9.1,8.3,10.2,8.1,9.7,8.6,8.9,7.9,9,8.5,8.7,10,9.1,7.9,9,8.4,9.1,9.5,8.8,10.2,9
Ola,Aina,DEF,CHE,4600000,0,1,0.0256410256410256,5.57413600891862E-09,2.17391304347826E-07,0,4319,0,0,0,0,0,0,0,0.2,47,-4,0,1,4,0,0,0,0,0,0,0,0,0.1,417,0,0,0,0,9,12,0,0,3,Man City,West Brom,Sunderland,Crystal Palace,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan,Ake,DEF,BOU,4200000,1,18,0.461538461538462,1.0989010989011E-07,4.28571428571429E-06,0,42801,0,5,0,0,0,1,0,4.3,2269,-3,0,18,3,1.3,0,5.3,3,0,1,0,0,1.8,41584,0,232,0,1,195,14791,0,0,73,Liverpool,Burnley,Leicester,Southampton,Chelsea,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Chuba,Akpom,FWD,ARS,5100000,0,0,0,0,0,0,8411,0,0,0,0,0,0,0,0,47,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,1137,0,0,0,0,0,8,0,0,0,West Ham,Stoke,Everton,Man City,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marc,Albrighton,MID,LEI,5000000,1,22,2.2,4.4E-07,4.4E-06,0,54159,1,13,0,0,0,0,0,4.4,928,-5,0,22,5,0.2,0,1,0,0,4,0,0,0.8,8917,0,519,0,0,699,277,0,0,93,Sunderland,Man City,Bournemouth,Stoke,Everton,1.5,1.4,1.1,1.2,2.3,1.8,1.5,1.5,1.1,1.1,2,1.2,1.4,1.8,1.1,1.1,1.7,2.7,1.1,1.1,1.8,1.1,2,1.1,2.2
Toby,Alderweireld,DEF,TOT,6300000,0,31,3.9,6.19047619047619E-07,4.92063492063492E-06,0,560473,0,3,0,0,0,0,0,4.9,14561,-2,0,31,2,0,0,0,0,0,4,0,0,10.1,70717,0,598,0,0,689,482,0,0,157,Swansea,Man Utd,Hull City,Burnley,Southampton,0,3,5,5.4,4,4,4.5,4.9,3.3,3.1,4.3,4.4,5.3,5.3,4.5,5.3,3.2,4,4.9,5.8,2.5,5.4,4.5,3.9,4.2
Trent,Alexander-Arnold,MID,LIV,4400000,0,0,0,0,0,0,967,0,0,0,0,0,0,0,0,24,-1,0,0,1,0,0,0,0,0,0,0,0,0,823,0,0,0,0,0,26,0,0,0,Bournemouth,West Ham,Middlesbrough,Everton,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Allen,MID,STK,5300000,0,57,4.8,9.05660377358491E-07,1.07547169811321E-05,0,378663,4,17,0,0,0,4,0,10.8,31183,3,0,57,-3,0.1,0,0.7,9,0,3,0,2,13.7,835619,0,132,0,1,982,29740,0,0,253,Burnley,Arsenal,Southampton,Leicester,Liverpool,6.1,4.3,5.1,6.6,3.1,4.1,5.2,6.3,5.3,5.8,5.2,4.4,4.3,5.1,4.4,4,5.5,4.9,3.8,4.9,5.7,4.8,4.6,3.4,4.9
Bamidele,Alli,MID,TOT,8100000,5,48,4,4.93827160493827E-07,5.92592592592593E-06,0,374675,2,7,0,0,0,3,0,5.9,2904,-4,0,48,4,0.2,0,2,3,0,4,0,2,5,122362,0,666,0,0,896,26678,0,0,153,Swansea,Man Utd,Hull City,Burnley,Southampton,4.2,3.7,4.3,5.3,3.1,3.7,3.6,4.1,2.7,4.3,4.5,2,4,5,3.5,4.5,3.1,3.7,4.6,5,3.6,3,2.9,4.7,3.6
Ryan,Allsop,GLK,BOU,4000000,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,577,0,0,0,0,0,206,0,0,0,Liverpool,Burnley,Leicester,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcos,Alonso,DEF,CHE,6200000,2,48,6,9.67741935483871E-07,7.74193548387097E-06,0,18767,1,1,0,0,0,1,0,7.7,8021,2,-1,48,-2,1.1,0,7,1,0,6,0,1,5.9,243978,0,0,0,1,666,21573,1,0,187,Man City,West Brom,Sunderland,Crystal Palace,Bournemouth,6.6,8.3,6.3,7.9,9,8,7.1,5.3,8.3,7,8.1,6.5,7.9,7.3,8.4,8,8.1,7.3,6.8,6.2,8.7,6.4,7.6,7.7,8.1
Daniel,Amartey,MID,LEI,4500000,1,21,2.1,4.66666666666667E-07,4.66666666666667E-06,0,6272,2,16,0,0,0,0,0,4.7,291,0,0,21,0,0.2,0,1,0,0,2,0,1,0.2,7788,0,23,0,0,747,169,0,0,115,Sunderland,Man City,Bournemouth,Stoke,Everton,1.4,1.3,1,1.1,2.1,1.7,1.4,1.4,1,1,1.9,1.1,1.3,1.7,1,1,1.6,2.5,1,1,1.6,1,1.8,1,2.1
Jordi,Amat,DEF,SWA,4100000,0,13,1.3,3.17073170731707E-07,3.17073170731707E-06,0,190148,3,20,0,0,0,0,0,3.2,8534,1,0,13,-1,0.2,0,0.7,0,0,1,0,0,12.9,327271,0,63,0,0,900,7042,0,0,153,Tottenham,Sunderland,West Brom,Middlesbrough,West Ham,0.7,0.7,0.9,0.8,1.3,1.1,1,1.2,1.2,0.9,0.6,0.7,0.6,1,0.9,0.8,0.6,0.9,1.2,0.8,1,0.6,0.9,0.6,0.8
Nordin,Amrabat,MID,WAT,5000000,1,31,2.6,5.2E-07,6.2E-06,0,7985,3,19,0,0,0,0,0,6.2,322,0,0,31,0,0.5,0,2.7,5,0,2,0,2,0.1,9100,0,74,0,0,879,212,0,0,116,West Brom,Everton,Man City,Sunderland,Crystal Palace,1.8,2.5,1.5,2.5,1.8,2,2.1,2.2,1.6,1.4,2.7,2.1,2,2.2,1.3,1.9,3,1.9,1.4,2,2,1.5,2,1.6,1.6
Keshi,Anderson,FWD,CRY,4500000,0,0,0,0,0,0,2149,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1575,0,0,0,0,0,6,0,0,0,Southampton,Hull City,Man Utd,Chelsea,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Angelino,DEF,MCI,4300000,0,0,0,0,0,0,2047,0,0,0,0,0,0,0,0,62,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,721,0,0,0,0,0,27,0,0,0,Chelsea,Leicester,Watford,Arsenal,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Anichebe,FWD,SUN,4700000,2,27,5.4,1.14893617021277E-06,5.74468085106383E-06,0,17481,1,4,0,0,0,3,0,5.9,9871,2,-1,27,-2,1.8,0,8.3,5,0,1,0,1,3.9,170221,0,0,0,1,285,44817,1,0,100,Leicester,Swansea,Chelsea,Watford,Man Utd,8.1,6.9,6.7,7.2,5.8,5.8,8.1,7,6.2,7.6,6.9,7.4,5.4,7.6,6.6,8.1,6.1,5.8,7,8,6.1,7.8,6.7,7.4,5.1
Michail,Antonio,MID,WHU,6800000,2,61,4.7,6.91176470588235E-07,8.97058823529412E-06,0,642162,4,23,0,0,0,6,0,9,58037,-2,0,61,2,0.6,0,4,4,0,3,0,1,8.2,764941,0,452,0,2,1103,10173,0,0,211,Arsenal,Liverpool,Burnley,Hull City,Swansea,0,2.5,6.5,5.3,4.9,4.7,5.8,4.9,5.5,4.4,4.1,5.1,4.8,4.5,3.9,6.9,4.7,3.6,5.3,5.5,6.2,4.8,5.2,4.3,4.1
Ikechi,Anya,MID,WAT,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,5706,0,0,0,0,0,0,0,0.2,50,0,0,1,0,0,0,0,0,0,0,0,0,0.1,339,0,176,0,0,10,2,0,0,3,West Brom,Everton,Man City,Sunderland,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alvaro,Arbeloa,DEF,WHU,4600000,0,1,0.0256410256410256,5.57413600891862E-09,2.17391304347826E-07,0,4337,2,4,0,0,0,0,0,0.2,118,-4,0,1,4,0,0,0,0,0,0,0,0,0.1,4612,0,0,0,0,174,70,0,0,21,Arsenal,Liverpool,Burnley,Hull City,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,Arfield,MID,BUR,5200000,1,30,0.769230769230769,1.4792899408284E-07,5.76923076923077E-06,0,5152,2,13,0,0,0,1,0,5.8,202,-3,0,30,3,0.3,0,1.7,3,0,3,0,1,0.1,2934,0,0,0,1,713,53,0,0,99,Stoke,Bournemouth,West Ham,Tottenham,Middlesbrough,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Marko,Arnautovic,MID,STK,7200000,3,30,2.5,3.47222222222222E-07,4.16666666666667E-06,0,76428,5,17,0,0,0,1,0,4.2,1129,-3,0,30,3,0.2,0,1.7,0,0,3,0,1,1,36318,0,528,0,0,1050,2380,0,0,113,Burnley,Arsenal,Southampton,Leicester,Liverpool,2.4,1.5,1.8,2.7,1.2,1.4,1.9,2.5,2,2.2,1.9,1.5,1.5,1.9,1.5,1.4,2.1,1.8,1.3,1.7,2.2,1.7,1.6,1.2,1.7
Harry,Arter,MID,BOU,5000000,1,32,2.5,5E-07,6.4E-06,0,10634,3,19,0,0,0,0,0,6.4,659,0,0,32,0,0.3,0,1.3,2,0,4,0,2,0.3,13268,0,188,0,0,1123,393,0,1,199,Liverpool,Burnley,Leicester,Southampton,Chelsea,1.7,1.2,3.2,2.4,1.2,1.6,1.5,1.5,2.4,2,1.2,1.7,1.3,1.5,2.2,2.2,1.2,1.2,1.8,1.2,2.4,1.9,2.1,2.9,1.5
Takuma,Asano,FWD,ARS,4900000,0,0,0,0,0,0,4120,0,0,0,0,0,0,0,0,28,-1,0,0,1,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,7,0,0,0,West Ham,Stoke,Everton,Man City,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel,Asoro,MID,SUN,4400000,0,1,0.0256410256410256,5.82750582750583E-09,2.27272727272727E-07,0,476,0,0,0,0,0,0,0,0.2,6,-1,0,1,1,0,0,0,0,0,0,0,0,0,425,0,0,0,0,10,7,0,0,3,Leicester,Swansea,Chelsea,Watford,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie,Austin,FWD,SOU,6900000,9,58,4.8,6.95652173913044E-07,8.40579710144928E-06,0,210600,0,5,0,0,0,6,0,8.5,17801,4,-1,58,-4,0.9,0,6,10,0,6,0,1,17,812899,0,32,0,1,791,99052,1,0,210,Crystal Palace,Middlesbrough,Stoke,Bournemouth,Tottenham,6.2,5.8,5.7,4.3,6.4,6.1,4.6,4.9,7.2,6.2,7,5.5,5.6,5.2,5.9,4.8,6.7,6.6,5.4,6.6,4.3,6.7,5,5.7,5.9
Daniel,Ayala,DEF,MID,4900000,0,20,0.512820512820513,1.0465724751439E-07,4.08163265306122E-06,0,8729,2,5,0,0,0,1,0,4.1,206,-1,0,20,1,0,0,0,0,0,2,0,0,0.2,5484,0,0,0,0,390,145,0,0,91,Hull City,Southampton,Liverpool,Swansea,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Andre,Ayew,MID,WHU,7100000,1,8,0.205128205128205,2.88912964969303E-08,1.12676056338028E-06,0,270040,0,2,0,0,0,0,0,1.1,657,-4,0,8,4,0.3,0,2,0,0,1,0,0,1.1,5478,0,524,0,0,204,185,0,0,25,Arsenal,Liverpool,Burnley,Hull City,Swansea,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Cesar,Azpilicueta,DEF,CHE,6200000,2,58,4.5,7.25806451612903E-07,9.35483870967742E-06,0,241031,3,10,0,0,0,0,0,9.4,12065,2,-1,58,-2,0.7,0,4.3,7,0,7,0,1,15.3,339126,0,470,0,0,1170,13857,1,0,311,Man City,West Brom,Sunderland,Crystal Palace,Bournemouth,4.3,5.9,4.1,5.7,6.8,6,4.7,3.3,5.9,5.2,6,4.2,5.3,5.4,5.8,6,5.8,4.9,5.1,4,6.3,4.2,5.1,5.4,5.5
,Baba Rahman,DEF,CHE,5500000,0,0,0,0,0,0,991,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,138,0,0,0,7,0,0,0,Man City,West Brom,Sunderland,Crystal Palace,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Bailly,DEF,MUN,5300000,0,30,3.3,6.22641509433962E-07,5.66037735849057E-06,0,463665,3,10,0,0,0,0,0,5.7,9210,-2,0,30,2,0,0,0,7,0,3,0,0,6.6,178231,0,0,0,0,771,137,0,0,191,Everton,Tottenham,Crystal Palace,West Brom,Sunderland,0,0,0,3.6,3.4,3.1,4.1,4.9,4.3,3.7,2.1,3.6,2.8,4.6,3.4,3.4,3.7,4,2.6,3.3,2.7,3.3,4.5,3.1,3.7
Leighton,Baines,DEF,EVE,5300000,2,24,3.4,6.41509433962264E-07,4.52830188679245E-06,0,388966,1,5,0,0,0,0,0,4.5,3036,-2,0,24,2,0.2,1,1,2,0,2,0,1,4.6,231188,0,212,0,0,622,1039,0,0,129,Man Utd,Watford,Arsenal,Liverpool,Leicester,3.4,2.9,4.8,5.1,1.7,3.1,4.6,3.5,3.3,3.9,5.1,2.9,4,2.6,4.3,4.3,3.4,2.1,4,4.7,3.6,3.9,2.9,4.2,4
Mario,Balotelli,FWD,LIV,6300000,0,0,0,0,0,0,10941,0,0,0,0,0,0,0,0,51,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1418,0,0,0,0,0,17,0,0,0,Bournemouth,West Ham,Middlesbrough,Everton,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick,Bamford,FWD,BUR,5000000,0,4,0.102564102564103,2.05128205128205E-08,8E-07,0,2334,0,1,0,0,0,0,0,0.8,140,0,0,4,0,0,0,0,0,0,0,0,0,0,3207,0,0,0,0,35,47,0,0,9,Stoke,Bournemouth,West Ham,Tottenham,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Alex,Baptiste,DEF,MID,4000000,0,0,0,0,0,0,3096,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2427,0,0,0,0,0,18,0,0,0,Hull City,Southampton,Liverpool,Swansea,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Bardsley,DEF,STK,4400000,0,20,2.2,5E-07,4.54545454545455E-06,0,7104,2,9,0,0,0,0,0,4.5,1243,-1,0,20,1,0.2,0,1,0,0,2,0,0,0.2,6617,0,107,0,0,661,13,0,0,105,Burnley,Arsenal,Southampton,Leicester,Liverpool,0,0,0,0,0,1.6,1.8,1.5,1.3,2.1,2.1,1.8,1.8,1.5,1.6,1.6,1.2,1.6,2.9,1.8,2,2.7,2,2.5,2
Ross,Barkley,MID,EVE,7100000,2,41,3.4,4.7887323943662E-07,5.77464788732394E-06,0,594549,2,14,0,0,0,2,0,5.8,9428,-4,0,41,4,0.2,0,1.7,5,0,2,0,1,6.7,466588,0,654,0,0,990,1218,0,0,142,Man Utd,Watford,Arsenal,Liverpool,Leicester,3.9,2.5,2.5,2.8,2.4,2.4,3.7,2.9,2.3,2.5,4.2,3,4.8,1.7,3.4,3.6,1.7,2.5,4.8,4.5,1.9,3,2.6,3.8,1.7
Ashley,Barnes,FWD,BUR,4400000,1,9,0.230769230769231,5.24475524475524E-08,2.04545454545455E-06,0,16110,0,1,0,0,0,1,0,2,4819,-1,0,9,1,0.6,0,2.7,1,0,0,0,0,0.9,40540,0,0,0,0,92,5533,0,0,36,Stoke,Bournemouth,West Ham,Tottenham,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Antonio,Barragan,DEF,MID,4500000,1,35,2.7,6E-07,7.77777777777778E-06,0,17927,3,15,0,0,0,0,0,7.8,1649,0,0,35,0,0.4,0,1.7,4,0,3,0,0,1.4,54005,0,0,0,0,1148,10187,0,0,222,Hull City,Southampton,Liverpool,Swansea,Burnley,2.5,2.7,3.8,2.2,2.2,2,2.3,2.7,3.6,2.5,2.5,2.8,3.1,3.5,2.3,1.8,2.7,2.9,2.9,3.3,2.7,1.9,2.2,2.8,3.4
Modou,Barrow,FWD,SWA,5000000,2,27,2.1,4.2E-07,5.4E-06,0,61806,1,14,0,0,0,0,0,5.4,7802,0,0,27,0,0.3,0,1.3,0,0,3,0,2,1.5,86867,0,120,0,0,861,1874,0,0,117,Tottenham,Sunderland,West Brom,Middlesbrough,West Ham,1.5,2.1,1.7,1.9,2,1.9,2.2,1.4,1.6,1.7,2,2.2,1.3,2.2,2.4,1.3,1.5,1.7,1.9,1.7,1.5,1.6,2,1.8,1.6
Gareth,Barry,MID,EVE,4600000,2,34,2.8,6.08695652173913E-07,7.39130434782609E-06,0,262604,5,14,0,0,0,2,0,7.4,7696,1,0,34,-1,0.2,0,1,3,0,3,0,0,5,328059,0,418,0,0,1013,3044,0,0,170,Man Utd,Watford,Arsenal,Liverpool,Leicester,2.9,1.8,1.8,2.1,1.8,1.7,2.8,2.1,1.7,1.8,3.2,2.2,3.7,1.4,2.5,2.7,1.4,1.8,3.7,3.4,1.4,2.2,1.9,2.9,1.4
Borja,Baston,FWD,SWA,6900000,0,18,0.461538461538462,6.68896321070234E-08,2.60869565217391E-06,0,8529,0,6,0,0,0,1,0,2.6,589,-1,0,18,1,0.1,0,0.7,1,0,1,0,1,0.1,5949,0,0,0,0,351,20,0,0,52,Tottenham,Sunderland,West Brom,Middlesbrough,West Ham,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Michy,Batshuayi,FWD,CHE,8500000,0,16,2,2.35294117647059E-07,1.88235294117647E-06,0,103160,0,0,0,0,0,1,0,1.9,681,-5,0,16,5,0,0,0.3,1,0,0,0,1,1,37737,0,0,0,0,84,76,0,0,47,Man City,West Brom,Sunderland,Crystal Palace,Bournemouth,1.6,1.6,1.5,1.9,1.9,1.6,1.2,1.3,2.3,1.3,1.4,1.3,1.9,1.5,1.6,1.6,1.9,1.9,1.1,1.3,1.7,1.1,1.5,1.4,2.1
Asmir,Begovic,GLK,CHE,4800000,0,0,0,0,0,0,4985,0,0,0,0,0,0,0,0,123,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1133,0,150,0,0,0,33,0,0,0,Man City,West Brom,Sunderland,Crystal Palace,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valon,Behrami,MID,WAT,4500000,1,24,1.8,4E-07,5.33333333333333E-06,0,11637,5,20,0,0,0,0,0,5.3,1450,0,0,24,0,0.4,0,1.7,0,0,3,0,0,0.3,11214,0,127,0,0,1113,155,0,0,129,West Brom,Everton,Man City,Sunderland,Crystal Palace,0,1.4,0.9,1.4,1,1.1,1.1,1.2,0.9,0.9,1.6,1.1,1.1,1.2,0.9,1,1.8,1,0.9,1.1,1.1,0.9,1.1,0.9,0.9
Hector,Bellerin,DEF,ARS,6400000,0,47,4.3,6.71875E-07,7.34375E-06,0,779150,0,11,0,0,0,0,0,7.2,62799,-1,1,47,1,0.1,0,0.7,6,0,4,0,2,16.5,266099,0,541,0,1,990,327,-1,0,214,West Ham,Stoke,Everton,Man City,West Brom,0,0,0,4.5,5.1,5.1,5.2,5.2,5.6,5,4.4,5.1,5.2,5.4,4.7,5.5,4.1,5.9,5.8,5.3,4.7,4.8,4,6.1,5.5
Yohan,Benalouane,DEF,LEI,4000000,0,0,0,0,0,0,7178,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1291,0,15,0,0,0,15,0,0,0,Sunderland,Man City,Bournemouth,Stoke,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nabil,Bentaleb,MID,TOT,4500000,0,0,0,0,0,0,4031,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0.1,424,0,29,0,0,0,0,0,0,0,Swansea,Man Utd,Hull City,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saido,Berahino,FWD,WBA,6000000,0,6,1.5,2.5E-07,1E-06,0,42329,1,2,0,0,0,0,0,1,387,-5,0,6,5,0,0,0,0,0,2,0,0,0.4,10318,0,226,0,0,243,25,0,0,-3,Watford,Chelsea,Swansea,Man Utd,Arsenal,0,0.8,1.2,0.9,0.9,0.8,1.4,0.8,1.3,1,0.9,1,1.1,1.2,0.8,0.8,0.9,0.9,1,1.2,1.1,1.4,0.9,0.8,1.3
Steven,Berghuis,MID,WAT,5000000,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,55,0,0,0,1,0,0,0,West Brom,Everton,Man City,Sunderland,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernardo,DEF,MID,4400000,0,0,0,0,0,0,598,0,0,0,0,0,0,0,0,17,-1,0,0,1,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,17,0,0,0,Hull City,Southampton,Liverpool,Swansea,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Bertrand,DEF,SOU,5400000,6,37,4.6,8.51851851851852E-07,6.85185185185185E-06,0,37991,2,6,0,0,0,0,0,6.9,562,-1,0,37,1,0.7,0,4,3,0,5,0,1,1.1,42855,0,415,0,1,707,6394,0,0,160,Crystal Palace,Middlesbrough,Stoke,Bournemouth,Tottenham,5.8,5.3,6,5.1,6.3,6.1,4.2,4.3,5.7,5.1,6.7,4.1,6.3,5.2,5,4.7,6.9,6.1,5.4,5.1,4.3,6.1,5.2,5.2,6.2
Muhamed,Besic,MID,EVE,4400000,0,0,0,0,0,0,1025,0,0,0,0,0,0,0,0,18,-1,0,0,1,0,0,0,0,0,0,0,0,0,339,0,75,0,0,0,6,0,0,0,Man Utd,Watford,Arsenal,Liverpool,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
